order_id,global_id,lat,lng
7370,13800052607871,1.400180,103.909570
7371,1380005261,1.376290,103.886240
7372,1380005262,1.399460,103.910430
7373,1380005263,1.399770,103.910620
7374,1380005264,1.375000,103.884890
7375,1380005265,1.398040,103.909820
7376,1380005266,1.374770,103.886080
7377,1380005267,1.398990,103.911310
7378,1380005268,1.375800,103.884600
7379,1380005269,1.399990,103.908390
7380,1380005270,1.400670,103.908880
7381,1380005271,1.375170,103.881840
7382,138000527110905,1.375210,103.881990
7383,13800052717621,1.375230,103.880310
7384,1380005272,1.375470,103.882200
7385,1380005273,1.375100,103.883880
7386,1380005274,1.376600,103.886260
7387,1380005275,1.376760,103.885600
7388,1380005276,1.399020,103.902340
7389,13800052767874,1.399020,103.902540
7390,1380005277,1.399180,103.902380
7391,13800052773344,1.399900,103.901380
7392,13800052773345,1.400330,103.901360
7393,13800052777873,1.399200,103.902440
7394,1380005278,1.399060,103.902560
7395,1380005279,1.397900,103.903840
7396,13800052797875,1.397770,103.903450
7397,13800052797876,1.398490,103.901970
7398,13800052797877,1.398790,103.902040
7399,13800052797879,1.399750,103.904670
7400,13800052797880,1.399890,103.904650
7401,1380005280,1.398900,103.902150
7402,13800052807878,1.398870,103.902540
7403,1380005281,1.399040,103.902670
7404,1380005282,1.399980,103.904700
7405,1380005283,1.400620,103.903480
7406,1380005284,1.400530,103.903430
7407,1380005285,1.267950,103.825790
7408,1380005286,1.269040,103.825270
7409,13800052866439,1.269750,103.825220
7410,1380005287,1.267700,103.825910
7411,13800052873712,1.267500,103.826250
7412,1380005288,1.349770,103.770220
7413,1380005289,1.350170,103.770160
7414,1380005290,1.351160,103.770050
7415,1380005291,1.349440,103.770270
7416,1380005292,1.349160,103.770340
7417,138000529211336,1.349490,103.771050
7418,1380005293,1.348490,103.769350
7419,1380005294,1.348780,103.769860
7420,1380005295,1.348190,103.768820
7421,1380005296,1.386650,103.761330
7422,1380005297,1.369130,103.857180
7423,138000529714115,1.369100,103.858210
7424,1380005298,1.369200,103.859130
7425,1380005299,1.369510,103.861640
7426,1380005300,1.369580,103.861840
7427,1380005301,1.369160,103.856880
7428,1380005302,1.369660,103.862080
7429,1380005303,1.284030,103.835070
7430,1380005304,1.284290,103.835250
7431,1380005305,1.284140,103.834870
7432,138000530511937,1.284410,103.834870
7433,138000530511938,1.284470,103.835060
7434,1380005306,1.284370,103.835220
7435,1380005307,1.299330,103.839080
7436,138000530713372,1.299760,103.838510
7437,1380005308,1.299850,103.838260
7438,1380005309,1.299960,103.838280
7439,1380005310,1.282260,103.840910
7440,138000531011934,1.282440,103.840920
7441,138000531011935,1.282800,103.841180
7442,138000531011936,1.283060,103.841230
7443,1380005311,1.282550,103.840310
7444,1380005312,1.282610,103.839120
7445,138000531213290,1.282560,103.839640
7446,1380005313,1.282690,103.840030
7447,1380005314,1.282760,103.840200
7448,13800053146094,1.283040,103.840180
7449,1380005315,1.278910,103.836950
7450,13800053151541,1.278930,103.836870
7451,1380005316,1.278960,103.836980
7452,1380005317,1.325740,103.833930
7453,1380005318,1.326500,103.836310
7454,138000531811148,1.326170,103.836450
7455,1380005319,1.325570,103.833000
7456,1380005320,1.325120,103.834440
7457,1380005321,1.366170,103.836960
7458,1380005322,1.367140,103.837310
7459,1380005323,1.367760,103.839060
7460,1380005324,1.367900,103.838660
7461,138000532410073,1.368550,103.838900
7462,138000532410167,1.368070,103.838020
7463,138000532410168,1.367940,103.837700
7464,1380005325,1.272720,103.832890
7465,138000532513941,1.272890,103.832140
7466,1380005326,1.273020,103.831870
7467,138000532613942,1.273200,103.831550
7468,138000532613943,1.274690,103.829740
7469,1380005327,1.274970,103.829290
7470,13800053276126,1.273110,103.831440
7471,13800053276127,1.272580,103.832250
7472,1380005328,1.339460,103.870680
7473,13800053281202,1.339500,103.870410
7474,1380005329,1.339640,103.870690
7475,1380005330,1.339960,103.870710
7476,1380005331,1.286340,103.849490
7477,138000533113410,1.287020,103.849160
7478,1380005332,1.286510,103.849710
7479,138000533213411,1.287200,103.849440
7480,138000533213729,1.286130,103.850000
7481,1380005333,1.286200,103.849290
7482,1380005334,1.452010,103.817860
7483,13800053346900,1.451750,103.818090
7484,13800053346903,1.452900,103.817500
7485,13800053346904,1.453310,103.817330
7486,13800053346905,1.453250,103.817030
7487,13800053346906,1.453150,103.816830
7488,1380005335,1.453330,103.816420
7489,1380005336,1.451850,103.818340
7490,1380005337,1.450830,103.817720
7491,1380005338,1.454570,103.815980
7492,13800053386907,1.454310,103.816010
7493,13800053386908,1.454150,103.815920
7494,1380005339,1.454460,103.815080
7495,1380005340,1.283370,103.841530
7496,1380005341,1.281830,103.841260
7497,1380005342,1.283470,103.841620
7498,138000534213402,1.283800,103.841750
7499,1380005343,1.311410,103.887030
7500,1380005344,1.311500,103.887480
7501,1380005345,1.311600,103.887470
7502,1380005346,1.311720,103.888130
7503,1380005347,1.311520,103.887070
7504,1380005348,1.341660,103.887170
7505,138000534813156,1.341300,103.886430
7506,138000534813157,1.342500,103.888770
7507,1380005349,1.341080,103.885730
7508,1380005350,1.343380,103.891320
7509,1380005351,1.327340,103.909560
7510,1380005352,1.327910,103.910540
7511,1380005353,1.274890,103.863230
7512,1380005354,1.274990,103.863050
7513,1380005355,1.275170,103.862770
7514,138000535514297,1.276920,103.859960
7515,13800053557536,1.275160,103.863050
7516,1380005356,1.275290,103.863240
7517,1380005357,1.370970,103.881670
7518,1380005358,1.371090,103.881180
7519,138000535814612,1.371090,103.880690
7520,138000535814613,1.370840,103.880330
7521,1380005359,1.270380,103.861800
7522,13800053597537,1.270820,103.861680
7523,13800053597538,1.271010,103.861760
7524,1380005360,1.271730,103.862660
7525,1380005361,1.370120,103.876580
7526,1380005362,1.370290,103.876510
7527,1380005363,1.370200,103.876220
7528,1380005364,1.370310,103.876380
7529,1380005365,1.369990,103.876730
7530,1380005366,1.370160,103.876010
7531,1380005367,1.344870,103.706690
7532,1380005368,1.346540,103.705530
7533,1380005368256,1.347090,103.705570
7534,1380005369,1.344670,103.706820
7535,1380005370,1.399920,103.914260
7536,1380005371,1.400640,103.914790
7537,1380005372,1.399770,103.914140
7538,1380005373,1.364290,103.780220
7539,138000537314019,1.362830,103.780290
7540,138000537314020,1.364990,103.780160
7541,138000537314021,1.365330,103.779770
7542,1380005374,1.365380,103.779670
7543,138000537411806,1.365840,103.779990
7544,1380005375,1.401270,103.913930
7545,1380005376,1.403490,103.910890
7546,1380005377,1.401200,103.913880
7547,13800053777882,1.400780,103.914360
7548,13800053777883,1.401190,103.913630
7549,13800053777884,1.401510,103.913430
7550,1380005378,1.400080,103.914050
7551,1380005379,1.400130,103.913780
7552,138000537912941,1.400890,103.912780
7553,138000537912942,1.401190,103.912840
7554,1380005380,1.361470,103.780620
7555,13800053806277,1.363190,103.780090
7556,1380005381,1.401580,103.913160
7557,1380005382,1.365140,103.839800
7558,1380005383,1.366290,103.840230
7559,1380005384,1.365300,103.839340
7560,1380005385,1.364750,103.840890
7561,1380005386,1.365940,103.841290
7562,1380005387,1.366540,103.840110
7563,1380005388,1.380860,103.833430
7564,1380005389,1.380910,103.833650
7565,1380005390,1.381040,103.834230
7566,1380005391,1.327080,103.869540
7567,1380005392,1.328030,103.867990
7568,1380005393,1.329000,103.864830
7569,1380005394,1.329110,103.864470
7570,1380005395,1.326940,103.869850
7571,138000539511759,1.327570,103.869130
7572,1380005396,1.328040,103.868390
7573,138000539613692,1.328450,103.867530
7574,1380005397,1.344460,103.891290
7575,1380005398,1.345980,103.890910
7576,13800053982080,1.346200,103.891880
7577,13800053982081,1.346480,103.892160
7578,13800053982082,1.346980,103.892140
7579,13800053985681,1.347220,103.890540
7580,1380005399,1.344410,103.891090
7581,1380005400,1.345940,103.890700
7582,1380005401,1.381950,103.888650
7583,1380005402,1.382060,103.888530
7584,1380005403,1.381780,103.888300
7585,1380005404,1.382170,103.888620
7586,1380005405,1.361030,103.832010
7587,138000540514458,1.361640,103.832010
7588,1380005406,1.361830,103.832060
7589,1380005407,1.360290,103.843270
7590,138000540714459,1.360180,103.843610
7591,1380005408,1.360460,103.842780
7592,1380005409,1.359810,103.844080
7593,1380005410,1.301750,103.783290
7594,1380005411,1.302240,103.783830
7595,1380005412,1.302360,103.783880
7596,1380005413,1.300400,103.784440
7597,1380005414,1.300520,103.784680
7598,1380005415,1.300710,103.784580
7599,1380005416,1.303270,103.785460
7600,1380005417,1.303560,103.785760
7601,138000541712515,1.303780,103.785530
7602,138000541712516,1.303500,103.785230
7603,138000541712517,1.303720,103.784980
7604,138000541712518,1.303390,103.785980
7605,1380005418,1.302760,103.784040
7606,138000541812521,1.302540,103.784570
7607,1380005419,1.302650,103.784800
7608,1380005420,1.303560,103.787430
7609,13800054204622,1.303170,103.787190
7610,13800054204623,1.304170,103.788020
7611,1380005421,1.303670,103.786310
7612,1380005422,1.304020,103.785770
7613,1380005423,1.303270,103.784440
7614,1380005424,1.300300,103.785130
7615,1380005425,1.300500,103.785190
7616,1380005426,1.302180,103.783950
7617,138000542612522,1.301720,103.783580
7618,138000542612523,1.301390,103.784020
7619,138000542612524,1.301220,103.783990
7620,1380005427,1.302210,103.784120
7621,1380005428,1.300370,103.784860
7622,1380005429,1.300130,103.785370
7623,1380005430,1.299990,103.785260
7624,1380005431,1.301060,103.784270
7625,1380005432,1.300810,103.784090
7626,1380005433,1.301110,103.783830
7627,13800054339839,1.300980,103.783580
7628,13800054339840,1.300790,103.783430
7629,1380005434,1.301370,103.784390
7630,1380005435,1.289480,103.816080
7631,1380005436,1.289860,103.815940
7632,1380005437,1.289960,103.815750
7633,1380005438,1.289700,103.816260
7634,1380005439,1.289570,103.816500
7635,1380005440,1.343830,103.737050
7636,1380005441,1.343850,103.737180
7637,1380005442,1.343860,103.737320
7638,1380005443,1.343870,103.737800
7639,1380005444,1.357860,103.752290
7640,13800054444058,1.357760,103.752560
7641,13800054444059,1.357070,103.753250
7642,1380005445,1.357960,103.751600
7643,1380005446,1.377200,103.742770
7644,1380005447,1.377330,103.742770
7645,1380005448,1.378430,103.742760
7646,1380005449,1.378460,103.743720
7647,13800054498179,1.378480,103.744220
7648,13800054498180,1.378700,103.744500
7649,1380005450,1.377660,103.742770
7650,1380005451,1.377670,103.743390
7651,13800054518181,1.377070,103.743430
7652,13800054518182,1.376520,103.743350
7653,1380005452,1.377830,103.743390
7654,1380005453,1.376460,103.742760
7655,13800054538183,1.376530,103.741990
7656,1380005454,1.376700,103.742760
7657,1380005455,1.376930,103.741660
7658,1380005456,1.377170,103.741340
7659,1380005457,1.377820,103.740870
7660,13800054578189,1.378320,103.741580
7661,1380005458,1.376660,103.741580
7662,1380005459,1.306690,103.852810
7663,1380005460,1.306340,103.852630
7664,1380005461,1.306380,103.852990
7665,1380005462,1.306510,103.852730
7666,1380005463,1.369930,103.838810
7667,138000546314097,1.369840,103.838150
7668,1380005464,1.370780,103.838730
7669,1380005465,1.371240,103.838690
7670,1380005466,1.370080,103.838140
7671,1380005467,1.370670,103.838060
7672,1380005468,1.370670,103.837250
7673,1380005469,1.295460,103.872780
7674,1380005470,1.295560,103.873660
7675,138000547013874,1.295780,103.875450
7676,1380005471,1.295940,103.875780
7677,138000547111771,1.296670,103.876440
7678,138000547111772,1.298160,103.877040
7679,1380005472,1.286310,103.816840
7680,1380005473,1.286540,103.816990
7681,1380005473579,1.287100,103.817460
7682,1380005474,1.286420,103.816470
7683,1380005475,1.286480,103.816290
7684,1380005476,1.286540,103.816500
7685,13800054767410,1.286780,103.815880
7686,13800054767411,1.287290,103.815890
7687,13800054767412,1.287250,103.816570
7688,13800054767413,1.287330,103.816680
7689,1380005477,1.286610,103.816880
7690,1380005478,1.287520,103.816740
7691,1380005479,1.287500,103.817870
7692,1380005480,1.287560,103.816450
7693,138000548010438,1.287700,103.815060
7694,1380005481,1.287810,103.816450
7695,13800054817414,1.287780,103.817000
7696,13800054817415,1.288180,103.817070
7697,13800054817416,1.287820,103.816060
7698,13800054817417,1.288330,103.816050
7699,13800054817418,1.288480,103.816170
7700,13800054817419,1.288790,103.816230
7701,13800054817420,1.288920,103.816450
7702,1380005482,1.288150,103.817680
7703,13800054827421,1.288510,103.817650
7704,13800054827422,1.289040,103.816900
7705,1380005483,1.287790,103.817690
7706,1380005484,1.289010,103.816550
7707,1380005485,1.343580,103.738480
7708,1380005486,1.343630,103.738500
7709,1380005487,1.343440,103.738410
7710,1380005488,1.285400,103.816420
7711,1380005489,1.343220,103.738280
7712,1380005490,1.444660,103.795570
7713,13800054909063,1.445080,103.796190
7714,13800054909064,1.445020,103.796690
7715,13800054909084,1.444570,103.795450
7716,13800054909085,1.444250,103.795320
7717,1380005491,1.444890,103.797050
7718,1380005492,1.445440,103.797260
7719,13800054929065,1.445440,103.797410
7720,1380005493,1.322680,103.802690
7721,138000549311274,1.322920,103.803490
7722,1380005494,1.322850,103.802610
7723,1380005495,1.322840,103.804000
7724,138000549511627,1.322690,103.804580
7725,1380005496,1.279410,103.836290
7726,1380005497,1.279450,103.836220
7727,138000549711864,1.279830,103.835620
7728,138000549711865,1.279820,103.835440
7729,138000549711866,1.280270,103.835450
7730,1380005498,1.279080,103.837050
7731,1380005499,1.279220,103.836830
7732,1380005500,1.274060,103.842030
7733,1380005501,1.274150,103.842250
7734,1380005502,1.274080,103.842370
7735,1380005503,1.274090,103.842780
7736,1380005504,1.279260,103.837160
7737,1380005505,1.446140,103.797690
7738,1380005506,1.364350,103.842070
7739,13800055066312,1.364090,103.842400
7740,1380005507,1.364560,103.840950
7741,1380005508,1.365000,103.839750
7742,1380005509,1.366010,103.836960
7743,1380005510,1.309890,103.805980
7744,138000551014119,1.309780,103.806350
7745,1380005511,1.310280,103.804700
7746,1380005512,1.309580,103.807430
7747,13800055124638,1.311550,103.800780
7748,1380005513,1.285890,103.850090
7749,1380005514,1.290180,103.848500
7750,1380005515,1.327850,103.658470
7751,1380005516,1.328590,103.657680
7752,1380005517,1.327040,103.659060
7753,1380005518,1.327710,103.658350
7754,1380005519,1.327630,103.658270
7755,1380005520,1.328370,103.657470
7756,1380005521,1.327110,103.659270
7757,1380005522,1.330840,103.655000
7758,1380005523,1.314720,103.698930
7759,1380005524,1.314760,103.699000
7760,1380005525,1.315230,103.699570
7761,13800055253499,1.315700,103.700140
7762,13800055253500,1.316240,103.700460
7763,13800055253501,1.317010,103.700670
7764,1380005525491,1.316180,103.698780
7765,1380005525492,1.316840,103.698340
7766,1380005525493,1.317540,103.698210
7767,1380005526,1.284490,103.837830
7768,1380005527,1.284750,103.837510
7769,1380005528,1.285080,103.837660
7770,1380005529,1.285460,103.837970
7771,1380005530,1.284080,103.835380
7772,1380005531,1.297730,103.857460
7773,1380005532,1.297980,103.857690
7774,1380005533,1.283460,103.835610
7775,1380005534,1.283960,103.835210
7776,1380005535,1.298340,103.858060
7777,1380005536,1.283910,103.836420
7778,1380005537,1.315810,103.874970
7779,1380005538,1.316220,103.874980
7780,138000553810147,1.318890,103.875410
7781,138000553810148,1.319370,103.875720
7782,138000553810149,1.319610,103.876270
7783,1380005539,1.315150,103.874940
7784,1380005540,1.285710,103.838180
7785,1380005541,1.285210,103.837180
7786,1380005542,1.285350,103.837280
7787,1380005543,1.350870,103.790490
7788,138000554317,1.349860,103.790800
7789,138000554318,1.349530,103.790760
7790,138000554319,1.349240,103.790620
7791,13800055436272,1.348730,103.791820
7792,1380005544,1.343690,103.784780
7793,1380005545,1.282240,103.837540
7794,1380005546,1.282650,103.836900
7795,1380005547,1.280630,103.830590
7796,1380005548,1.281490,103.831850
7797,1380005549,1.282920,103.836470
7798,1380005550,1.283650,103.835670
7799,1380005551,1.281630,103.831750
7800,1380005552,1.282110,103.832740
7801,1380005553,1.281490,103.831530
7802,1380005554,1.326920,103.885330
7803,13800055545788,1.327210,103.885260
7804,1380005555,1.327020,103.885340
7805,1380005556,1.281980,103.832860
7806,1380005557,1.324690,103.885810
7807,1380005558,1.324790,103.885050
7808,1380005559,1.324340,103.885010
7809,1380005560,1.326970,103.885760
7810,13800055606909,1.327100,103.885880
7811,1380005561,1.327490,103.885910
7812,1380005562,1.325550,103.885950
7813,1380005563,1.325640,103.885160
7814,1380005564,1.325520,103.886160
7815,1380005565,1.326270,103.885970
7816,13800055656910,1.326350,103.885690
7817,1380005566,1.326600,103.885720
7818,1380005567,1.371370,103.844230
7819,1380005568,1.371820,103.844270
7820,13800055687540,1.371950,103.843260
7821,13800055687541,1.371870,103.843020
7822,1380005569,1.370490,103.844140
7823,1380005570,1.369850,103.844080
7824,1380005571,1.453580,103.815960
7825,1380005572,1.371460,103.843240
7826,1380005573,1.445170,103.793030
7827,13800055739057,1.444020,103.793890
7828,13800055739058,1.445780,103.792770
7829,13800055739059,1.445910,103.792840
7830,1380005574,1.446120,103.793440
7831,1380005575,1.445440,103.794430
7832,1380005576,1.445650,103.794280
7833,1380005577,1.445100,103.794670
7834,13800055779056,1.444770,103.794860
7835,1380005578,1.444220,103.794200
7836,1380005579,1.301700,103.856890
7837,1380005580,1.301880,103.857040
7838,1380005581,1.369020,103.884580
7839,138000558110906,1.369210,103.884450
7840,1380005582,1.369250,103.884230
7841,138000558210907,1.369070,103.884170
7842,1380005583,1.369860,103.884360
7843,1380005584,1.368990,103.883980
7844,1380005585,1.325650,103.888510
7845,1380005586,1.325670,103.887700
7846,138000558610467,1.325480,103.887390
7847,138000558610468,1.325090,103.887200
7848,1380005587,1.325760,103.888490
7849,1380005588,1.324640,103.888720
7850,138000558810461,1.324760,103.887620
7851,1380005589,1.323760,103.888930
7852,1380005590,1.324590,103.886280
7853,13800055906924,1.324510,103.887060
7854,13800055906925,1.324660,103.887130
7855,1380005591,1.324660,103.887170
7856,138000559110459,1.324650,103.887240
7857,138000559110460,1.324510,103.887290
7858,1380005592,1.377390,103.740300
7859,1380005593,1.377760,103.740790
7860,13800055938193,1.378290,103.740480
7861,1380005594,1.377240,103.740090
7862,13800055943150,1.376930,103.740350
7863,13800055943151,1.376430,103.741390
7864,13800055946808,1.377060,103.739760
7865,1380005595,1.340410,103.831720
7866,138000559514579,1.340180,103.832720
7867,13800055952446,1.340140,103.831720
7868,1380005596,1.340470,103.831490
7869,138000559612069,1.340320,103.832860
7870,138000559612070,1.340430,103.833760
7871,138000559612071,1.340840,103.834710
7872,1380005597,1.296120,103.844260
7873,1380005598,1.296690,103.844690
7874,1380005599,1.295610,103.844060
7875,1380005600,1.326980,103.888040
7876,1380005601,1.327240,103.887880
7877,13800056016923,1.327110,103.887660
7878,1380005602,1.326690,103.888220
7879,1380005602350,1.326170,103.888480
7880,1380005603,1.327140,103.887260
7881,1380005604,1.446460,103.797940
7882,13800056049062,1.445360,103.797560
7883,1380005605,1.446760,103.797330
7884,1380005606,1.294430,103.816070
7885,1380005607,1.295150,103.816230
7886,1380005608,1.327840,103.887470
7887,13800056086922,1.327580,103.887300
7888,1380005609,1.446040,103.798950
7889,13800056098989,1.446750,103.799300
7890,1380005610,1.293430,103.815850
7891,1380005610819,1.293370,103.816230
7892,1380005610820,1.293220,103.816450
7893,1380005611,1.327590,103.886910
7894,1380005612,1.328270,103.887210
7895,13800056126920,1.328420,103.886440
7896,13800056126921,1.328650,103.886410
7897,1380005613,1.328720,103.886020
7898,1380005614,1.328400,103.887140
7899,13800056146917,1.328680,103.886960
7900,13800056146918,1.328870,103.886720
7901,13800056146919,1.328650,103.887580
7902,1380005615,1.329310,103.887680
7903,1380005616,1.328970,103.886420
7904,13800056166911,1.328930,103.886140
7905,1380005617,1.329920,103.887190
7906,1380005618,1.329980,103.886520
7907,13800056186912,1.330120,103.886590
7908,1380005619,1.329520,103.886460
7909,13800056196914,1.329620,103.885840
7910,1380005620,1.330210,103.885900
7911,13800056206915,1.330770,103.886020
7912,13800056206916,1.330900,103.886210
7913,1380005621,1.330780,103.887030
7914,138000562110472,1.330730,103.887270
7915,13800056216913,1.331060,103.887130
7916,1380005622,1.331030,103.887390
7917,1380005623,1.331000,103.887640
7918,1380005624,1.330100,103.886740
7919,1380005625,1.328870,103.885610
7920,1380005626,1.329280,103.885660
7921,1380005627,1.328710,103.885750
7922,138000562710469,1.328390,103.885560
7923,1380005628,1.446610,103.794930
7924,1380005629,1.328920,103.885280
7925,1380005630,1.446280,103.795050
7926,1380005631,1.445750,103.796690
7927,13800056319061,1.445920,103.796420
7928,1380005632,1.446160,103.796470
7929,1380005633,1.350840,103.962760
7930,138000563311485,1.350770,103.962600
7931,138000563311766,1.351150,103.963160
7932,1380005634,1.351900,103.963540
7933,1380005635,1.352360,103.963710
7934,1380005636,1.446990,103.796070
7935,13800056369060,1.447210,103.796750
7936,1380005637,1.446950,103.796950
7937,1380005638,1.446610,103.797110
7938,1380005639,1.340040,103.693040
7939,13800056399315,1.340520,103.692920
7940,1380005640,1.340040,103.693410
7941,1380005641,1.340530,103.693750
7942,13800056419316,1.340420,103.693550
7943,13800056419318,1.340590,103.693840
7944,1380005642,1.340730,103.693540
7945,13800056429317,1.340620,103.693400
7946,1380005643,1.306410,103.855980
7947,1380005644,1.306570,103.855720
7948,1380005645,1.340840,103.692630
7949,1380005646,1.307070,103.854940
7950,1380005647,1.339470,103.693040
7951,1380005648,1.340430,103.693390
7952,1380005649,1.339590,103.693390
7953,1380005650,1.340150,103.694170
7954,1380005651,1.445160,103.798020
7955,1380005652,1.444420,103.798320
7956,13800056529080,1.444060,103.799090
7957,1380005653,1.444970,103.798530
7958,1380005654,1.339290,103.693530
7959,1380005655,1.339590,103.693940
7960,1380005656,1.340440,103.693940
7961,1380005657,1.339910,103.694390
7962,1380005658,1.306450,103.851530
7963,1380005659,1.307000,103.850810
7964,1380005660,1.306710,103.851690
7965,1380005661,1.306000,103.851520
7966,1380005662,1.306160,103.851340
7967,1380005663,1.306960,103.851410
7968,1380005664,1.299800,103.841580
7969,1380005665,1.299880,103.841180
7970,1380005666,1.445370,103.795050
7971,13800056669055,1.445440,103.795000
7972,1380005667,1.445540,103.795110
7973,1380005668,1.445060,103.792860
7974,1380005669,1.442970,103.795590
7975,1380005670,1.443390,103.795310
7976,1380005671,1.443150,103.795870
7977,13800056719054,1.442590,103.796280
7978,1380005672,1.442330,103.796010
7979,13800056729053,1.441920,103.795430
7980,1380005673,1.442130,103.795210
7981,1380005674,1.442280,103.795400
7982,1380005675,1.443230,103.795990
7983,1380005676,1.442460,103.795900
7984,1380005677,1.318400,103.845880
7985,1380005678,1.318420,103.844760
7986,1380005679,1.319510,103.843380
7987,1380005680,1.319700,103.843230
7988,1380005681,1.318890,103.843840
7989,1380005682,1.318520,103.844390
7990,1380005683,1.290680,103.840180
7991,138000568311929,1.290600,103.839990
7992,1380005684,1.290910,103.841740
7993,1380005685,1.290970,103.841730
7994,138000568513289,1.291120,103.841810
7995,1380005686,1.291150,103.841780
7996,1380005687,1.290980,103.841670
7997,1380005688,1.340630,103.833540
7998,1380005689,1.341110,103.834660
7999,1380005690,1.340940,103.833440
8000,1380005691,1.341540,103.834740
8001,138000569111342,1.341760,103.834670
8002,1380005692,1.313390,103.852460
8003,1380005693,1.313310,103.852320
8004,1380005694,1.314370,103.851590
8005,1380005694538,1.314940,103.850950
8006,1380005695,1.314560,103.851830
8007,1380005696,1.439050,103.792040
8008,1380005696869,1.438910,103.790620
8009,1380005697,1.439520,103.792010
8010,1380005698,1.441380,103.794930
8011,1380005699,1.441670,103.795340
8012,138000569914594,1.441230,103.795540
8013,1380005700,1.440770,103.792480
8014,1380005701,1.370730,103.886680
8015,138000570110908,1.370830,103.887030
8016,1380005702,1.371030,103.887290
8017,1380005703,1.282290,103.849890
8018,1380005704,1.282580,103.850230
8019,1380005705,1.282850,103.848890
8020,1380005706,1.282220,103.848510
8021,1380005707,1.283080,103.849030
8022,1380005708,1.281970,103.849700
8023,1380005709,1.276930,103.844780
8024,1380005710,1.277030,103.844210
8025,1380005711,1.453370,103.815400
8026,1380005712,1.454290,103.815120
8027,1380005713,1.300730,103.901970
8028,138000571313655,1.300750,103.902300
8029,13800057131405,1.300680,103.902110
8030,1380005714,1.300880,103.902490
8031,1380005715,1.301250,103.903060
8032,13800057155400,1.302090,103.903770
8033,1380005716,1.456580,103.814670
8034,1380005717,1.457000,103.814580
8035,1380005718,1.455080,103.814950
8036,1380005719,1.368340,103.843860
8037,1380005720,1.368750,103.843920
8038,1380005721,1.368670,103.844580
8039,1380005722,1.369200,103.843940
8040,1380005723,1.368810,103.843150
8041,1380005724,1.368200,103.844740
8042,1380005725,1.391070,103.913520
8043,13800057259602,1.390220,103.912880
8044,1380005726,1.391520,103.913840
8045,1380005727,1.391880,103.914100
8046,1380005728,1.391970,103.886690
8047,1380005729,1.392570,103.887030
8048,1380005730,1.393360,103.887320
8049,1380005731,1.302300,103.831210
8050,1380005732,1.302390,103.831210
8051,1380005733,1.302450,103.831240
8052,138000573311815,1.302640,103.831410
8053,1380005734,1.305140,103.831740
8054,1380005735,1.305640,103.830860
8055,1380005736,1.386730,103.907430
8056,1380005737,1.386780,103.907320
8057,1380005738,1.386710,103.907750
8058,1380005739,1.391510,103.898810
8059,1380005740,1.391710,103.898240
8060,1380005741,1.391050,103.900240
8061,1380005742,1.305770,103.830620
8062,1380005743,1.293450,103.843050
8063,1380005744,1.293970,103.843330
8064,1380005745,1.294190,103.843450
8065,1380005746,1.293350,103.843750
8066,1380005747,1.293520,103.843640
8067,1380005748,1.293330,103.843690
8068,1380005749,1.294030,103.843490
8069,1380005750,1.294140,103.843790
8070,1380005751,1.294270,103.844230
8071,1380005752,1.294600,103.844180
8072,1380005753,1.293680,103.844160
8073,1380005754,1.293980,103.844200
8074,1380005755,1.294100,103.844070
8075,1380005756,1.294250,103.844080
8076,1380005757,1.293730,103.844030
8077,1380005758,1.294620,103.844050
8078,1380005759,1.293440,103.843910
8079,1380005760,1.390680,103.903070
8080,1380005761,1.390850,103.902630
8081,1380005762,1.390950,103.902360
8082,1380005763,1.393810,103.902140
8083,1380005764,1.294510,103.843550
8084,1380005765,1.294840,103.843630
8085,1380005766,1.439590,103.792620
8086,1380005767,1.439640,103.793560
8087,1380005768,1.343080,103.883170
8088,1380005769,1.440190,103.794630
8089,1380005770,1.439560,103.793930
8090,13800057709048,1.439570,103.794250
8091,1380005771,1.439640,103.794310
8092,1380005772,1.412530,103.870440
8093,138000577212819,1.413560,103.870370
8094,138000577212820,1.414330,103.870750
8095,1380005773,1.413190,103.869510
8096,1380005774,1.414610,103.871050
8097,1380005775,1.415090,103.870580
8098,1380005776,1.414140,103.871490
8099,1380005777,1.410090,103.870270
8100,138000577710026,1.410070,103.869990
8101,138000577712818,1.410490,103.870200
8102,1380005778,1.411000,103.869430
8103,1380005779,1.410360,103.869040
8104,1380005780,1.409120,103.871650
8105,1380005781,1.409180,103.869930
8106,1380005782,1.409510,103.871640
8107,1380005783,1.410050,103.871680
8108,1380005784,1.409280,103.871900
8109,1380005785,1.409290,103.872030
8110,1380005786,1.415940,103.873590
8111,1380005787,1.416270,103.872680
8112,138000578712821,1.415480,103.872440
8113,1380005788,1.416610,103.871810
8114,1380005789,1.409270,103.872510
8115,1380005790,1.409050,103.871710
8116,1380005791,1.414860,103.872020
8117,1380005792,1.414030,103.873190
8118,1380005793,1.415620,103.870930
8119,1380005794,1.410030,103.872160
8120,138000579410027,1.410840,103.872070
8121,138000579410028,1.411420,103.871850
8122,138000579410029,1.411630,103.871530
8123,1380005795,1.281420,103.846320
8124,1380005796,1.281940,103.845790
8125,1380005797,1.281310,103.846430
8126,1380005798,1.280750,103.846350
8127,1380005799,1.281170,103.846060
8128,1380005800,1.364800,103.828040
8129,1380005801,1.365730,103.828130
8130,1380005802,1.366690,103.828200
8131,1380005803,1.440370,103.793750
8132,1380005804,1.440310,103.792620
8133,1380005805,1.440320,103.792830
8134,1380005806,1.309490,103.833530
